"waitingdays","type","entry","city","checkyear","checkmonth"
18,"B2","New","GuangZhou",2014,5
14,"F1","New","BeiJing",2014,5
17,"B1","New","BeiJing",2014,5
35,"F1","Renewal","BeiJing",2014,5
18,"F1","Renewal","GuangZhou",2014,5
1,"F1","Renewal","BeiJing",2014,5
25,"F1","New","Vancouver",2014,5
29,"B1","New","BeiJing",2014,5
18,"F1","Renewal","Europe",2014,5
14,"F1","New","BeiJing",2014,5
13,"F1","New","BeiJing",2014,5
31,"F1","Renewal","ShangHai",2014,5
1,"F1","Renewal","ShangHai",2014,5
14,"F1","Renewal","BeiJing",2014,5
18,"B2","New","BeiJing",2014,5
15,"F1","New","BeiJing",2014,5
15,"F1","New","BeiJing",2014,5
14,"F1","New","BeiJing",2014,5
20,"J1","New","BeiJing",2014,5
15,"B1","New","GuangZhou",2014,5
4,"B1","New","BeiJing",2014,5
20,"F1","New","BeiJing",2014,5
28,"F1","New","ShangHai",2014,5
22,"F1","New","ShangHai",2014,5
26,"F1","New","ShangHai",2014,5
28,"H1","New","ShangHai",2014,5
22,"F1","New","ShangHai",2014,5
21,"B1","New","BeiJing",2014,5
5,"L1","New","ShangHai",2014,5
54,"F1","Renewal","ShangHai",2014,5
31,"F1","Renewal","BeiJing",2014,5
31,"F1","New","ShangHai",2014,5
160,"B2","New","BeiJing",2014,5
28,"F1","Renewal","GuangZhou",2014,5
19,"F1","New","BeiJing",2014,5
21,"F1","New","BeiJing",2014,5
32,"F1","Renewal","ShangHai",2014,5
22,"F1","New","BeiJing",2014,5
27,"F1","New","ShangHai",2014,5
135,"F1","New","ShangHai",2014,5
36,"F1","Renewal","BeiJing",2014,5
22,"B1","New","ShangHai",2014,5
29,"H1","New","ShangHai",2014,5
29,"F1","New","ChengDu",2014,5
35,"B1","New","HongKong",2014,5
23,"F1","New","ShangHai",2014,5
2,"F1","New","ShangHai",2014,5
15,"F1","New","BeiJing",2014,5
29,"F1","New","ShangHai",2014,5
22,"F1","New","ShangHai",2014,5
15,"F1","Renewal","BeiJing",2014,5
15,"F1","New","BeiJing",2014,5
18,"J1","New","ShangHai",2014,5
22,"F1","New","ShangHai",2014,5
31,"F1","New","ShangHai",2014,5
22,"F1","New","ShangHai",2014,5
24,"F1","New","ShangHai",2014,5
22,"F1","New","BeiJing",2014,5
21,"F1","Renewal","BeiJing",2014,5
24,"F1","Renewal","BeiJing",2014,5
16,"F1","New","BeiJing",2014,5
26,"F1","New","BeiJing",2014,5
23,"H1","New","BeiJing",2014,5
21,"B1","New","BeiJing",2014,5
22,"F1","New","ShangHai",2014,5
22,"F1","New","ShangHai",2014,5
26,"F1","New","BeiJing",2014,5
26,"F1","New","ChengDu",2014,5
22,"F1","New","ShangHai",2014,5
25,"F1","New","BeiJing",2014,5
21,"F1","New","BeiJing",2014,5
20,"F1","Renewal","ChengDu",2014,5
25,"F1","Renewal","Ottawa",2014,5
22,"F1","New","ShangHai",2014,5
19,"F1","Renewal","BeiJing",2014,5
26,"F1","New","BeiJing",2014,5
5,"F1","Renewal","BeiJing",2014,5
42,"F1","New","GuangZhou",2014,5
45,"J1","New","ShangHai",2014,5
20,"F1","Renewal","BeiJing",2014,5
33,"B2","New","ShangHai",2014,5
25,"F1","New","ShangHai",2014,5
27,"F1","Renewal","ShangHai",2014,5
20,"F1","New","BeiJing",2014,5
20,"H1","New","BeiJing",2014,5
20,"F1","New","ShangHai",2014,5
20,"B1","New","ShangHai",2014,5
24,"F1","Renewal","ShangHai",2014,5
32,"F1","Renewal","ShangHai",2014,5
21,"F1","Renewal","ShangHai",2014,5
21,"F1","Renewal","ShangHai",2014,5
20,"F1","Renewal","ChengDu",2014,5
21,"F1","New","ShangHai",2014,5
91,"H1","Renewal","ShangHai",2014,5
24,"F1","Renewal","ShangHai",2014,5
32,"F1","New","ShangHai",2014,5
24,"F1","New","ShangHai",2014,5
28,"F1","New","ShangHai",2014,5
2,"F1","Renewal","BeiJing",2014,5
22,"F1","Renewal","ShangHai",2014,5
19,"F1","New","BeiJing",2014,5
9,"F1","New","ShangHai",2014,5
21,"F1","New","BeiJing",2014,5
17,"F1","New","GuangZhou",2014,5
20,"F1","New","Others",2014,5
29,"F1","Renewal","ShangHai",2014,5
28,"F1","New","BeiJing",2014,5
38,"F1","Renewal","BeiJing",2014,5
22,"F1","Renewal","BeiJing",2014,5
21,"F1","Renewal","BeiJing",2014,5
22,"F1","New","BeiJing",2014,5
28,"B2","Renewal","BeiJing",2014,5
20,"F1","New","ChengDu",2014,5
1,"F1","Renewal","BeiJing",2014,5
91,"H1","Renewal","BeiJing",2014,5
21,"F1","New","BeiJing",2014,5
27,"F1","Renewal","ShangHai",2014,5
20,"F1","New","ChengDu",2014,5
21,"J1","New","BeiJing",2014,5
34,"F1","New","GuangZhou",2014,5
7,"F1","Renewal","ShangHai",2014,5
28,"J1","New","Europe",2014,5
27,"F1","New","ShangHai",2014,5
19,"F1","New","BeiJing",2014,5
24,"F1","New","ShangHai",2014,5
28,"F1","New","ShangHai",2014,5
22,"F1","New","BeiJing",2014,5
12,"B2","New","ShangHai",2014,5
20,"J1","New","BeiJing",2014,5
25,"F1","Renewal","GuangZhou",2014,5
26,"F1","New","HongKong",2014,5
56,"F1","Renewal","BeiJing",2014,5
21,"F1","New","GuangZhou",2014,5
25,"F1","New","ShangHai",2014,5
26,"F1","New","BeiJing",2014,5
21,"F1","New","BeiJing",2014,5
4,"F1","Renewal","GuangZhou",2014,5
6,"F1","Renewal","GuangZhou",2014,5
20,"B1","New","HongKong",2014,5
70,"J1","New","ShangHai",2014,5
80,"F1","New","ShangHai",2014,5
29,"F1","New","BeiJing",2014,5
28,"F1","New","ShangHai",2014,5
29,"J1","New","BeiJing",2014,5
21,"J1","New","BeiJing",2014,5
14,"F1","Renewal","BeiJing",2014,5
41,"F1","New","BeiJing",2014,5
16,"H1","New","BeiJing",2014,5
21,"F1","Renewal","BeiJing",2014,5
21,"J1","New","BeiJing",2014,5
21,"L2","New","BeiJing",2014,5
1,"F1","New","BeiJing",2014,5
29,"F1","Renewal","ShangHai",2014,5
75,"F1","New","BeiJing",2014,5
76,"F1","New","BeiJing",2014,5
28,"F1","Renewal","BeiJing",2014,5
23,"F1","New","ShangHai",2014,5
23,"F1","New","ShangHai",2014,5
2,"F1","New","ShangHai",2014,5
20,"F1","New","BeiJing",2014,5
26,"F1","New","ShangHai",2014,5
16,"L1","New","BeiJing",2014,5
23,"F1","New","ShangHai",2014,5
31,"J1","New","ShangHai",2014,5
40,"F1","Renewal","BeiJing",2014,5
71,"F1","New","BeiJing",2014,5
20,"H1","Renewal","ChengDu",2014,5
76,"F1","New","BeiJing",2014,5
91,"J1","New","ShangHai",2014,5
75,"F1","New","GuangZhou",2014,5
39,"F1","New","BeiJing",2014,5
54,"J1","New","BeiJing",2014,5
53,"F1","Renewal","ChengDu",2014,5
75,"F1","New","BeiJing",2014,5
54,"F1","Renewal","BeiJing",2014,5
22,"F1","Renewal","BeiJing",2014,5
26,"B2","New","BeiJing",2014,5
25,"F1","New","ShangHai",2014,5
14,"H1","Renewal","ShangHai",2014,5
5,"B2","New","BeiJing",2014,5
19,"F1","Renewal","BeiJing",2014,5
21,"F1","Renewal","ShangHai",2014,5
20,"J1","New","HongKong",2014,5
26,"F1","New","ShangHai",2014,5
25,"J1","New","ShangHai",2014,5
75,"F1","New","BeiJing",2014,5
-191,"J1","New","BeiJing",2014,5
42,"F1","New","ShangHai",2014,5
62,"H4","New","Montreal",2014,5
70,"H1","New","GuangZhou",2014,5
33,"F2","New","BeiJing",2014,5
26,"F1","New","BeiJing",2014,5
33,"H1","New","Montreal",2014,5
24,"F1","New","BeiJing",2014,5
17,"F1","New","BeiJing",2014,6
20,"F1","Renewal","BeiJing",2014,6
61,"F1","New","GuangZhou",2014,6
41,"B1","New","ShangHai",2014,6
34,"F1","Renewal","BeiJing",2014,6
41,"F1","New","ShangHai",2014,6
37,"F1","Renewal","GuangZhou",2014,6
34,"F1","Renewal","ShangHai",2014,6
34,"J1","New","BeiJing",2014,6
34,"B1","New","BeiJing",2014,6
48,"J1","New","ShangHai",2014,6
30,"F1","Renewal","ShangHai",2014,6
28,"F1","Renewal","BeiJing",2014,6
29,"B1","New","ShangHai",2014,6
22,"F1","New","BeiJing",2014,6
30,"F1","New","Others",2014,6
44,"H1","Renewal","BeiJing",2014,6
28,"F1","New","BeiJing",2014,6
17,"F1","New","ChengDu",2014,6
21,"B1","New","BeiJing",2014,6
62,"F2","New","ShangHai",2014,6
55,"F1","Renewal","ChengDu",2014,6
29,"F1","Renewal","ShangHai",2014,6
40,"F1","New","ShangHai",2014,6
20,"F1","New","ShangHai",2014,6
19,"F1","New","BeiJing",2014,6
23,"H1","New","ChengDu",2014,6
33,"F1","New","ShangHai",2014,6
20,"F1","New","ShangHai",2014,6
69,"F1","New","GuangZhou",2014,6
20,"H1","Renewal","ChengDu",2014,6
22,"J1","Renewal","BeiJing",2014,6
19,"F1","New","GuangZhou",2014,6
34,"J1","Renewal","ShangHai",2014,6
126,"F1","Renewal","BeiJing",2014,6
43,"F1","New","BeiJing",2014,6
25,"F1","Renewal","BeiJing",2014,6
25,"F1","Renewal","ShangHai",2014,6
39,"F1","Renewal","ShangHai",2014,6
58,"F1","New","ShangHai",2014,6
22,"F1","Renewal","ShenYang",2014,6
25,"F1","New","GuangZhou",2014,6
14,"L1","Renewal","ShangHai",2014,6
25,"F1","New","BeiJing",2014,6
26,"F1","New","ShangHai",2014,6
22,"F1","Renewal","BeiJing",2014,6
26,"F1","New","ShangHai",2014,6
25,"J1","New","BeiJing",2014,6
27,"B2","New","BeiJing",2014,6
6,"F1","New","BeiJing",2014,6
32,"J1","New","BeiJing",2014,6
25,"F1","New","ShangHai",2014,6
25,"B1","New","BeiJing",2014,6
68,"F1","New","ShangHai",2014,6
35,"F1","New","ShangHai",2014,6
38,"F1","New","ShangHai",2014,6
38,"F1","New","ShangHai",2014,6
25,"F1","New","ShangHai",2014,6
40,"F1","New","ShangHai",2014,6
26,"F2","New","BeiJing",2014,6
26,"F1","New","ChengDu",2014,6
27,"B2","New","ChengDu",2014,6
7,"B2","Renewal","BeiJing",2014,6
21,"F1","Renewal","BeiJing",2014,6
7,"F1","New","BeiJing",2014,6
27,"F1","Renewal","GuangZhou",2014,6
38,"J1","Renewal","BeiJing",2014,6
25,"F1","New","GuangZhou",2014,6
28,"F1","New","ShangHai",2014,6
8,"B1","New","ShangHai",2014,6
21,"F1","Renewal","BeiJing",2014,6
35,"B1","New","BeiJing",2014,6
38,"F1","New","ShangHai",2014,6
33,"B1","New","ShangHai",2014,6
36,"J1","New","ShangHai",2014,6
27,"F1","Renewal","BeiJing",2014,6
26,"F1","Renewal","ShangHai",2014,6
41,"F1","Renewal","ShangHai",2014,6
48,"F1","New","ShangHai",2014,6
26,"F1","Renewal","GuangZhou",2014,6
21,"F1","New","BeiJing",2014,6
21,"H1","Renewal","ChengDu",2014,6
37,"F1","New","ShangHai",2014,6
30,"F1","New","BeiJing",2014,6
26,"F1","New","BeiJing",2014,6
98,"H1","New","Toronto",2014,6
40,"B2","New","BeiJing",2014,6
35,"B2","New","BeiJing",2014,6
32,"J1","New","ChengDu",2014,6
32,"J1","New","ShangHai",2014,6
32,"F1","New","ShangHai",2014,6
34,"F1","Renewal","ShangHai",2014,6
29,"F1","New","BeiJing",2014,6
29,"F1","New","BeiJing",2014,6
32,"H1","Renewal","ShangHai",2014,6
36,"F1","New","BeiJing",2014,6
32,"J1","Renewal","GuangZhou",2014,6
40,"L1","Renewal","ShangHai",2014,6
29,"B2","New","BeiJing",2014,6
34,"F1","Renewal","ShangHai",2014,6
32,"J1","New","ShangHai",2014,6
50,"B2","New","BeiJing",2014,6
34,"F1","New","ShangHai",2014,6
29,"F1","New","BeiJing",2014,6
45,"F1","New","ShangHai",2014,6
35,"F1","Renewal","ShangHai",2014,6
34,"F1","New","ChengDu",2014,6
31,"F1","New","ShangHai",2014,6
32,"F1","New","BeiJing",2014,6
31,"F1","New","BeiJing",2014,6
31,"F1","New","BeiJing",2014,6
34,"F1","New","BeiJing",2014,6
28,"F1","Renewal","BeiJing",2014,6
27,"B1","New","HongKong",2014,6
31,"F1","New","GuangZhou",2014,6
71,"F1","New","BeiJing",2014,6
28,"F1","New","BeiJing",2014,6
32,"H1","Renewal","ShangHai",2014,6
28,"F1","Renewal","BeiJing",2014,6
29,"F1","New","BeiJing",2014,6
29,"F1","Renewal","ShangHai",2014,6
28,"B1","Renewal","ShangHai",2014,6
29,"F1","Renewal","ShangHai",2014,6
28,"J1","New","BeiJing",2014,6
32,"F1","New","ShangHai",2014,6
28,"F1","New","Others",2014,6
32,"F1","New","ShangHai",2014,6
28,"F1","New","BeiJing",2014,6
28,"F1","Renewal","ShangHai",2014,6
4,"F1","Renewal","GuangZhou",2014,6
28,"F1","New","BeiJing",2014,6
32,"F1","Renewal","ChengDu",2014,6
31,"F1","Renewal","Toronto",2014,6
46,"F1","New","BeiJing",2014,6
35,"F1","Renewal","ShangHai",2014,6
27,"F1","Renewal","BeiJing",2014,6
31,"F1","New","ShangHai",2014,6
31,"F1","New","ShangHai",2014,6
29,"H1","New","GuangZhou",2014,6
27,"J1","New","GuangZhou",2014,6
35,"F1","New","ShangHai",2014,6
28,"F1","Renewal","BeiJing",2014,6
30,"F1","New","ShangHai",2014,6
28,"F1","New","BeiJing",2014,6
34,"F1","New","ShangHai",2014,6
1,"F1","Renewal","GuangZhou",2014,6
54,"F1","Renewal","ChengDu",2014,6
28,"F1","New","GuangZhou",2014,6
29,"H1","Renewal","GuangZhou",2014,6
29,"F1","New","GuangZhou",2014,6
34,"F1","New","ShangHai",2014,6
33,"F1","Renewal","ShangHai",2014,6
30,"F1","Renewal","ShangHai",2014,6
29,"B1","New","ShenYang",2014,6
36,"F1","New","ShangHai",2014,6
28,"J1","New","ChengDu",2014,6
28,"F1","Renewal","ChengDu",2014,6
29,"F1","New","GuangZhou",2014,6
55,"F1","New","ShenYang",2014,6
46,"H1","New","BeiJing",2014,6
28,"H1","New","BeiJing",2014,6
28,"J1","New","BeiJing",2014,6
29,"J1","New","ShangHai",2014,6
32,"F1","New","ChengDu",2014,6
28,"J1","New","BeiJing",2014,6
28,"J2","New","BeiJing",2014,6
43,"F1","New","BeiJing",2014,6
28,"F1","Renewal","BeiJing",2014,6
18,"F1","New","ShangHai",2014,6
46,"H1","New","BeiJing",2014,6
60,"F1","New","ShenYang",2014,6
84,"H1","New","Toronto",2014,6
44,"F1","Renewal","BeiJing",2014,6
28,"F1","New","BeiJing",2014,6
61,"F1","New","BeiJing",2014,6
83,"B1","New","Toronto",2014,6
42,"J1","New","ShangHai",2014,6
43,"F1","New","BeiJing",2014,6
28,"F1","New","BeiJing",2014,6
28,"F1","New","ChengDu",2014,6
53,"F1","Renewal","ShangHai",2014,6
28,"F1","Renewal","BeiJing",2014,6
28,"F1","Renewal","GuangZhou",2014,6
28,"F1","Renewal","BeiJing",2014,6
28,"J1","New","BeiJing",2014,6
28,"F1","Renewal","ShangHai",2014,6
28,"F1","Renewal","BeiJing",2014,6
28,"F1","New","BeiJing",2014,6
28,"F1","New","BeiJing",2014,6
48,"J1","New","ShangHai",2014,6
5,"F1","Renewal","ShenYang",2014,6
28,"F1","New","BeiJing",2014,6
54,"F1","New","BeiJing",2014,6
43,"F1","Renewal","BeiJing",2014,6
39,"B2","New","Others",2014,6
52,"F1","New","BeiJing",2014,6
36,"F1","Renewal","BeiJing",2014,6
40,"J1","New","ShangHai",2014,6
39,"J1","New","ShangHai",2014,6
36,"F1","New","BeiJing",2014,6
40,"B2","New","BeiJing",2014,6
40,"J1","New","ShangHai",2014,6
40,"H1","Renewal","ShangHai",2014,6
37,"J1","New","BeiJing",2014,6
25,"F1","New","ShangHai",2014,6
25,"F1","Renewal","ShangHai",2014,6
36,"F2","New","BeiJing",2014,6
25,"F1","Renewal","BeiJing",2014,6
37,"F1","New","BeiJing",2014,6
40,"F1","Renewal","GuangZhou",2014,6
35,"F1","New","BeiJing",2014,6
24,"F1","New","GuangZhou",2014,6
25,"F1","New","ShangHai",2014,6
39,"F1","New","BeiJing",2014,6
35,"F1","Renewal","BeiJing",2014,6
25,"J1","New","ShangHai",2014,6
25,"H1","Renewal","GuangZhou",2014,6
39,"H4","New","GuangZhou",2014,6
35,"F1","New","BeiJing",2014,6
40,"H1","Renewal","ShangHai",2014,6
25,"J1","New","BeiJing",2014,6
115,"J1","New","ShangHai",2014,6
39,"F1","Renewal","ShangHai",2014,6
39,"F1","New","ShangHai",2014,6
38,"B1","New","ShangHai",2014,6
39,"J1","New","GuangZhou",2014,6
23,"F1","New","GuangZhou",2014,6
27,"F1","Renewal","ShangHai",2014,6
23,"F1","New","GuangZhou",2014,6
39,"F1","Renewal","GuangZhou",2014,6
39,"B2","New","ShangHai",2014,6
23,"B1","New","GuangZhou",2014,6
24,"F1","Renewal","ShangHai",2014,6
9,"F1","Renewal","ShangHai",2014,6
52,"H1","Renewal","ShangHai",2014,6
49,"F1","New","ShenYang",2014,6
35,"F1","Renewal","BeiJing",2014,6
52,"F1","New","ChengDu",2014,6
3,"F1","Renewal","ShenYang",2014,6
24,"F1","New","BeiJing",2014,6
56,"L1","New","BeiJing",2014,6
40,"F1","New","Mumbai",2014,6
83,"F1","Renewal","BeiJing",2014,6
34,"J1","New","BeiJing",2014,6
38,"F1","Renewal","ShangHai",2014,6
50,"H1","Renewal","ChengDu",2014,6
54,"F1","Renewal","ShangHai",2014,6
55,"F1","Renewal","Toronto",2014,6
37,"F1","Renewal","BeiJing",2014,6
37,"F1","Renewal","BeiJing",2014,6
62,"F1","New","BeiJing",2014,6
36,"J1","New","BeiJing",2014,6
37,"F1","New","ShangHai",2014,6
47,"F1","Renewal","ShenYang",2014,6
40,"J1","New","ShangHai",2014,6
33,"F1","Renewal","BeiJing",2014,6
34,"F1","Renewal","BeiJing",2014,6
37,"F1","New","BeiJing",2014,6
36,"F1","New","BeiJing",2014,6
34,"F1","Renewal","ShangHai",2014,6
46,"F1","Renewal","ShangHai",2014,6
53,"J1","New","ShenYang",2014,6
50,"J2","Renewal","ShangHai",2014,6
54,"F1","New","BeiJing",2014,6
50,"F1","New","ShangHai",2014,6
48,"F1","Renewal","BeiJing",2014,6
49,"F1","Renewal","GuangZhou",2014,6
53,"F1","New","BeiJing",2014,6
48,"J1","New","BeiJing",2014,6
48,"F1","New","ShangHai",2014,6
48,"F1","Renewal","BeiJing",2014,6
35,"F1","Renewal","BeiJing",2014,6
36,"F1","Renewal","BeiJing",2014,6
35,"F1","Renewal","ShangHai",2014,6
36,"F1","New","BeiJing",2014,6
35,"F1","New","ShangHai",2014,6
36,"F1","New","BeiJing",2014,6
35,"J1","New","BeiJing",2014,6
35,"F1","New","BeiJing",2014,6
48,"F1","New","BeiJing",2014,6
81,"L1","New","ShangHai",2014,6
36,"F1","New","BeiJing",2014,6
48,"F1","New","ShangHai",2014,6
48,"H1","New","ShangHai",2014,6
53,"F1","New","BeiJing",2014,6
54,"F1","Renewal","ChengDu",2014,6
53,"F1","New","ShangHai",2014,6
47,"F1","New","ShangHai",2014,6
36,"F1","New","BeiJing",2014,6
41,"F1","Renewal","ShangHai",2014,6
48,"F1","New","BeiJing",2014,6
48,"F1","Renewal","GuangZhou",2014,6
49,"H1","New","GuangZhou",2014,6
36,"F1","New","BeiJing",2014,6
50,"F1","Renewal","ShangHai",2014,6
45,"F1","New","GuangZhou",2014,6
45,"F1","New","BeiJing",2014,6
45,"B1","New","BeiJing",2014,6
50,"J1","New","BeiJing",2014,6
50,"F1","Renewal","ShangHai",2014,6
35,"F1","New","BeiJing",2014,6
33,"J1","New","ShangHai",2014,6
34,"B1","Renewal","GuangZhou",2014,6
45,"J1","New","BeiJing",2014,6
33,"F1","New","BeiJing",2014,6
45,"F1","Renewal","BeiJing",2014,6
45,"F1","New","BeiJing",2014,6
33,"F1","New","BeiJing",2014,6
45,"F1","New","BeiJing",2014,6
136,"F1","New","Others",2014,6
5,"L1","New","BeiJing",2014,6
50,"J1","New","ShangHai",2014,6
53,"F1","New","ShangHai",2014,6
51,"J1","New","ShangHai",2014,6
51,"F1","New","BeiJing",2014,6
46,"F1","New","BeiJing",2014,6
46,"F2","New","BeiJing",2014,6
46,"B2","New","BeiJing",2014,6
50,"F1","New","BeiJing",2014,6
46,"F1","New","BeiJing",2014,6
40,"J1","New","GuangZhou",2014,6
38,"F1","New","ChengDu",2014,6
33,"F1","Renewal","BeiJing",2014,6
51,"F1","New","ShangHai",2014,6
35,"J2","New","BeiJing",2014,6
35,"J1","New","BeiJing",2014,6
45,"J1","New","ShangHai",2014,6
52,"F1","Renewal","ShangHai",2014,6
33,"J1","New","BeiJing",2014,6
6,"B1","New","ShangHai",2014,7
51,"F1","New","ShangHai",2014,7
73,"F1","New","BeiJing",2014,7
32,"J1","New","BeiJing",2014,7
44,"F1","New","ShangHai",2014,7
49,"F1","Renewal","BeiJing",2014,7
55,"J1","New","BeiJing",2014,7
37,"F1","Renewal","ChengDu",2014,7
38,"F1","New","BeiJing",2014,7
41,"F1","Renewal","ShangHai",2014,7
34,"J1","New","ShangHai",2014,7
1,"B2","New","ShangHai",2014,7
51,"J1","New","ShangHai",2014,7
49,"F1","Renewal","BeiJing",2014,7
63,"F1","New","BeiJing",2014,7
34,"F1","New","BeiJing",2014,7
48,"F1","Renewal","BeiJing",2014,7
49,"F1","New","ShangHai",2014,7
63,"F1","Renewal","BeiJing",2014,7
52,"F1","New","ShangHai",2014,7
63,"F1","New","BeiJing",2014,7
52,"F1","New","MexicoCity",2014,7
57,"F1","New","ShangHai",2014,7
44,"H1","New","BeiJing",2014,7
51,"F1","New","BeiJing",2014,7
49,"F1","New","BeiJing",2014,7
49,"J1","New","BeiJing",2014,7
49,"F1","New","ShangHai",2014,7
50,"J1","New","BeiJing",2014,7
50,"H1","Renewal","NewDelhi",2014,7
49,"F1","Renewal","BeiJing",2014,7
44,"F1","Renewal","GuangZhou",2014,7
44,"F1","Renewal","ShangHai",2014,7
48,"F1","New","BeiJing",2014,7
48,"J1","New","BeiJing",2014,7
48,"F1","New","BeiJing",2014,7
48,"J1","New","BeiJing",2014,7
48,"J1","New","BeiJing",2014,7
32,"F1","Renewal","GuangZhou",2014,7
48,"F1","Renewal","BeiJing",2014,7
48,"F1","New","BeiJing",2014,7
46,"J1","New","ShangHai",2014,7
46,"J2","New","ShangHai",2014,7
47,"F1","Renewal","ShangHai",2014,7
6,"F1","Renewal","ShangHai",2014,7
50,"B1","New","BeiJing",2014,7
49,"J1","New","BeiJing",2014,7
49,"H1","New","ShangHai",2014,7
48,"J1","Renewal","ShangHai",2014,7
49,"F1","Renewal","ShenYang",2014,7
48,"F1","New","GuangZhou",2014,7
40,"F1","New","BeiJing",2014,7
48,"F1","New","ShenYang",2014,7
71,"B1","Renewal","ShangHai",2014,7
50,"F1","New","ShenYang",2014,7
72,"H1","New","ShangHai",2014,7
50,"F1","New","ShenYang",2014,7
49,"F1","New","ShangHai",2014,7
62,"F1","New","BeiJing",2014,7
48,"J1","New","BeiJing",2014,7
50,"B1","New","BeiJing",2014,7
48,"F1","New","BeiJing",2014,7
47,"F1","Renewal","ShangHai",2014,7
69,"B1","New","ChengDu",2014,7
31,"F1","Renewal","GuangZhou",2014,7
47,"J1","New","ChengDu",2014,7
34,"F1","Renewal","ShangHai",2014,7
49,"F1","New","ShangHai",2014,7
50,"B1","New","BeiJing",2014,7
47,"F1","Renewal","ShangHai",2014,7
48,"F1","New","ShangHai",2014,7
47,"H1","New","BeiJing",2014,7
48,"F1","New","ShenYang",2014,7
47,"J2","New","ShangHai",2014,7
30,"F1","Renewal","ShangHai",2014,7
50,"F1","New","ShangHai",2014,7
44,"F1","Renewal","BeiJing",2014,7
67,"H1","New","GuangZhou",2014,7
67,"H1","New","BeiJing",2014,7
43,"F1","Renewal","ShangHai",2014,7
67,"H1","New","BeiJing",2014,7
43,"F2","New","BeiJing",2014,7
43,"F1","Renewal","BeiJing",2014,7
44,"F1","New","BeiJing",2014,7
38,"F1","New","ShangHai",2014,7
43,"F1","New","BeiJing",2014,7
44,"F1","New","ShangHai",2014,7
44,"F1","New","ShangHai",2014,7
4,"F1","Renewal","BeiJing",2014,7
7,"F1","Renewal","ChengDu",2014,7
71,"H1","New","ShangHai",2014,7
45,"F1","New","BeiJing",2014,7
45,"F1","New","ShangHai",2014,7
44,"F1","New","ShangHai",2014,7
80,"J1","New","BeiJing",2014,7
43,"F1","Renewal","BeiJing",2014,7
43,"F1","New","ShangHai",2014,7
43,"J1","Renewal","BeiJing",2014,7
65,"H1","New","BeiJing",2014,7
45,"F1","Renewal","ShangHai",2014,7
43,"F1","New","BeiJing",2014,7
46,"F1","Renewal","BeiJing",2014,7
39,"F1","Renewal","ShangHai",2014,7
44,"J1","New","BeiJing",2014,7
44,"F1","New","ShangHai",2014,7
70,"H1","Renewal","NewDelhi",2014,7
123,"F1","New","BeiJing",2014,7
45,"J1","Renewal","ShangHai",2014,7
44,"F1","New","BeiJing",2014,7
44,"J1","New","ShangHai",2014,7
43,"F1","Renewal","ShenYang",2014,7
43,"F1","New","ShangHai",2014,7
43,"J1","New","BeiJing",2014,7
119,"H1","New","BeiJing",2014,7
66,"B1","New","ShangHai",2014,7
77,"J2","New","BeiJing",2014,7
31,"F1","New","ShangHai",2014,7
43,"F1","Renewal","ShangHai",2014,7
43,"F1","New","ShenYang",2014,7
30,"F1","Renewal","ShangHai",2014,7
71,"H1","New","BeiJing",2014,7
80,"H1","New","BeiJing",2014,7
42,"F1","New","ShangHai",2014,7
28,"F1","New","NewDelhi",2014,7
42,"F1","Renewal","BeiJing",2014,7
48,"J1","New","BeiJing",2014,7
69,"H1","New","ShangHai",2014,7
43,"F1","New","BeiJing",2014,7
30,"F1","Renewal","ShangHai",2014,7
44,"F1","New","ShangHai",2014,7
42,"F1","Renewal","BeiJing",2014,7
34,"F1","New","ShangHai",2014,7
42,"F1","New","ChengDu",2014,7
64,"H1","New","BeiJing",2014,7
7,"F1","New","ShangHai",2014,7
42,"F1","Renewal","BeiJing",2014,7
43,"F1","New","ShangHai",2014,7
43,"J1","New","ShangHai",2014,7
42,"F1","New","BeiJing",2014,7
44,"J1","Renewal","BeiJing",2014,7
65,"B1","Renewal","ShangHai",2014,7
42,"F1","New","BeiJing",2014,7
43,"J1","New","ShangHai",2014,7
43,"F1","New","GuangZhou",2014,7
43,"F1","Renewal","ShenYang",2014,7
42,"F1","Renewal","GuangZhou",2014,7
65,"B1","New","BeiJing",2014,7
70,"B2","New","BeiJing",2014,7
44,"F1","Renewal","ShangHai",2014,7
66,"B1","New","Chennai",2014,7
42,"F1","New","ShangHai",2014,7
42,"F1","Renewal","BeiJing",2014,7
65,"B1","New","HongKong",2014,7
42,"F1","New","BeiJing",2014,7
99,"B1","Renewal","ShangHai",2014,7
40,"F1","New","BeiJing",2014,7
65,"B1","New","BeiJing",2014,7
71,"B1","New","Others",2014,7
41,"J1","New","ShenYang",2014,7
42,"F1","New","ShangHai",2014,7
76,"B1","New","ShangHai",2014,7
34,"F1","New","ChengDu",2014,7
41,"F1","New","BeiJing",2014,7
43,"F1","Renewal","GuangZhou",2014,7
43,"F1","Renewal","BeiJing",2014,7
42,"F1","New","BeiJing",2014,7
68,"H1","New","BeiJing",2014,7
43,"F2","New","BeiJing",2014,7
41,"F1","Renewal","ShangHai",2014,7
42,"F1","New","BeiJing",2014,7
41,"F1","New","BeiJing",2014,7
58,"H1","New","Others",2014,7
41,"J1","New","ChengDu",2014,7
65,"H1","New","ShenYang",2014,7
47,"F1","New","ShangHai",2014,7
43,"F1","New","GuangZhou",2014,7
72,"H1","New","BeiJing",2014,7
